uprn,x_coordinate,y_coordinate,latitude,longitude,last_update_date
100070632202,409694,283505,52.4494346,-1.8587851,2016-02-10
100070632204,409694,283510,52.4494796,-1.858785,2016-02-10
100070632200,409694,283522,52.4495875,-1.8587847,2018-09-23
100070632312,409694,283525,52.4496144,-1.8587846,2016-02-10
100070632314,409694,283528,52.4496414,-1.8587845,2018-09-23
100070632206,409694,283513,52.4495065,-1.8587849,2016-02-10
100070632208,409694,283518,52.4495515,-1.8587848,2016-02-10
100070632318,409695,283536,52.4497133,-1.8587695,2018-09-23
100070632321,409695,283543,52.4497762,-1.8587693,2018-09-23
100070632323,409695,283546,52.4498032,-1.8587693,2016-02-10
100070632319,409695,283539,52.4497403,-1.8587695,2018-09-23
100070632316,409695,283532,52.4496773,-1.8587697,2016-02-10
100244661769,409696,283571,52.4500279,-1.8587538,2018-11-12
100070783755,409696,283571,52.4500279,-1.8587538,2018-11-12
100070632325,409696,283550,52.4498391,-1.8587544,2017-07-30
100904660873,409294.77,283599.14,52.4502877,-1.8646568,2017-07-30
100936493029,409302,283513,52.4495132,-1.8645528,2016-10-15
100071693893,409308.46,283519.24,52.4495692,-1.8644575,2016-02-10
100071689418,409317,283636,52.4506187,-1.8643287,2019-03-13
100936495344,409322.43,283568.51,52.4500119,-1.8642506,2017-02-12
100243773049,409325,283575,52.4500702,-1.8642126,2017-02-12
100911994776,409325.05,283612.56,52.4504079,-1.8642109,2016-02-10
100254614351,409337.28,283626.06,52.450529,-1.8640306,2018-12-17
100071708936,409359,283640,52.450654,-1.8637106,2020-03-19
100071689131,409359,283640,52.450654,-1.8637106,2016-02-10
100071689120,409364,283630,52.450564,-1.8636373,2016-02-10
100071708933,409364.2,283629.5,52.4505595,-1.8636344,2016-02-10
100071708934,409364.2,283629.5,52.4505595,-1.8636344,2016-02-10
100234616520,409365,283597,52.4502673,-1.8636235,2021-09-08
100071689383,409366.74,283625.69,52.4505252,-1.8635971,2016-02-10
100071689380,409366.74,283625.69,52.4505252,-1.8635971,2016-02-10
100071708935,409359,283640,52.450654,-1.8637106,2021-08-24
200001207311,409293,283629,52.4505562,-1.864682,2018-11-12
100071537700,409366.74,283625.69,52.4505252,-1.8635971,2016-02-10
100070583624,409356,283643,52.450681,-1.8637546,2016-02-10
100070583621,409361,283635,52.450609,-1.8636813,2018-11-12
100070583625,409351,283648,52.450726,-1.8638281,2016-02-10
100915555559,409442.29,283520.36,52.449577,-1.8624883,2018-09-23
100070783843,409448,283564,52.4499693,-1.8624031,2016-02-10
100070783842,409453,283565,52.4499782,-1.8623295,2018-11-12
100071716526,409461,283528,52.4496454,-1.8622128,2016-02-10
100070783837,409468,283570,52.4500229,-1.8621087,2016-02-10
100070783835,409472,283571,52.4500318,-1.8620498,2016-02-10
100070783834,409481,283544,52.4497889,-1.8619181,2018-09-23
100070783829,409488,283577,52.4500854,-1.8618142,2016-02-10
100070783827,409494,283579,52.4501033,-1.8617259,2018-11-12
100070783826,409502,283543,52.4497795,-1.8616091,2020-07-20
100070783821,409510,283579,52.4501031,-1.8614904,2018-09-23
100070783819,409516,283579,52.450103,-1.8614021,2016-02-10
100070783818,409521,283552,52.4498601,-1.8613293,2018-11-12
100070783839,409463,283568,52.450005,-1.8621823,2018-11-12
100070783831,409484,283576,52.4500765,-1.8618731,2018-09-23
100070783823,409505,283579,52.4501031,-1.861564,2016-02-10
100070783830,409465,283539,52.4497442,-1.8621537,2018-11-12
100070783832,409485,283545,52.4497978,-1.8618592,2018-11-12
100070783824,409503,283550,52.4498425,-1.8615942,2018-11-12
100070783841,409458,283566,52.4499871,-1.8622559,2018-09-23
100070783833,409478,283573,52.4500497,-1.8619614,2018-11-12
100070783825,409501,283578,52.4500942,-1.8616229,2016-02-10
100070783817,409521,283579,52.4501029,-1.8613286,2016-02-10
100070783838,409470,283540,52.4497531,-1.8620801,2016-02-10
100070783820,409491,283546,52.4498067,-1.8617709,2018-09-23
100070783822,409510,283551,52.4498513,-1.8614912,2016-02-10
100070783836,409475,283542,52.449771,-1.8620064,2018-11-12
100070783828,409494,283548,52.4498246,-1.8617267,2018-11-12
100070783810,409516,283551,52.4498512,-1.8614029,2016-02-10
100071689138,409423,283543,52.4497809,-1.8627715,2018-09-23
100942819776,409416,283553,52.4498709,-1.8628743,2020-07-20
100255535779,409395.33,283561.35,52.4499463,-1.8631782,2018-12-17
100071716527,409407,283562,52.449952,-1.8630064,2020-04-21
100333716653,409411,283570,52.4500238,-1.8629474,2016-09-07
100071716528,409411,283570,52.4500238,-1.8629474,2016-02-10
100071716529,409402,283574,52.4500599,-1.8630797,2018-11-12
100936493798,409402,283574,52.4500599,-1.8630797,2016-10-15
100936493839,409402,283574,52.4500599,-1.8630797,2016-10-15
100071708927,409400,283579,52.4501049,-1.863109,2021-05-19
100071716520,409400,283579,52.4501049,-1.863109,2018-11-12
100071708928,409396.3,283585.6,52.4501643,-1.8631632,2016-02-10
100904675147,409396.3,283585.6,52.4501643,-1.8631632,2018-09-23
100071716531,409396.3,283585.6,52.4501643,-1.8631632,2016-09-07
100071716532,409392,283587,52.450177,-1.8632265,2016-02-10
100071708929,409392,283587,52.450177,-1.8632265,2016-02-10
100071716533,409392,283587,52.450177,-1.8632265,2016-02-10
100071716534,409388,283593,52.450231,-1.8632852,2021-09-08
100071716535,409388,283593,52.450231,-1.8632852,2016-02-10
100071708920,409388,283593,52.450231,-1.8632852,2021-05-19
100071716536,409392,283601,52.4503028,-1.8632261,2018-09-23
200001184981,409412,283557,52.4499069,-1.862933,2020-04-21
100070583616,409416,283553,52.4498709,-1.8628743,2020-07-20
100070583618,409402,283574,52.4500599,-1.8630797,2018-11-12
100070583615,409420,283548,52.4498259,-1.8628156,2018-09-23
100070583617,409414,283558,52.4499159,-1.8629036,2016-02-10
100070783783,409604,283576,52.4500745,-1.8601074,2016-02-10
100070783786,409605,283550,52.4498407,-1.8600934,2016-02-10
100070783781,409609,283576,52.4500744,-1.8600338,2020-07-20
100070783779,409614,283576,52.4500743,-1.8599602,2018-11-12
100070783782,409615,283550,52.4498405,-1.8599463,2016-02-10
100070783775,409623,283576,52.4500741,-1.8598278,2018-09-23
100070783778,409625,283549,52.4498314,-1.8597992,2018-09-23
100070783773,409628,283575,52.4500651,-1.8597543,2016-02-10
100070783771,409633,283575,52.450065,-1.8596807,2016-02-10
100070783774,409636,283548,52.4498222,-1.8596373,2016-02-10
100070783767,409642,283574,52.4500558,-1.8595483,2018-11-12
100070783760,409645,283548,52.449822,-1.8595049,2016-02-10
100070783765,409649,283574,52.4500557,-1.8594453,2016-02-10
100070783763,409653,283574,52.4500556,-1.8593865,2018-11-12
100070783766,409656,283547,52.4498129,-1.8593431,2016-02-10
100070783759,409662,283574,52.4500555,-1.859254,2016-02-10
100070783762,409667,283547,52.4498127,-1.8591812,2016-02-10
100070783757,409667,283574,52.4500554,-1.8591805,2018-11-12
100070783758,409674,283547,52.4498126,-1.8590782,2016-02-10
100070783784,409611,283550,52.4498406,-1.8600051,2016-02-10
100070783776,409630,283549,52.4498313,-1.8597256,2016-02-10
100070783768,409651,283548,52.4498219,-1.8594166,2016-02-10
100070783750,409671,283547,52.4498126,-1.8591224,2018-09-23
100070783777,409618,283576,52.4500742,-1.8599014,2020-07-20
100070783769,409638,283575,52.4500649,-1.8596071,2018-11-12
100070783761,409658,283574,52.4500556,-1.8593129,2018-11-12
100070783770,409621,283549,52.4498315,-1.859858,2016-02-10
100070783772,409641,283548,52.4498221,-1.8595638,2016-02-10
100070783764,409661,283547,52.4498128,-1.8592695,2016-02-10
100070783756,409671,283574,52.4500553,-1.8591216,2016-02-10
100070783816,409525,283552,52.4498601,-1.8612705,2018-11-12
100070783815,409526,283578,52.4500938,-1.861255,2020-07-20
100070783813,409530,283578,52.4500937,-1.8611962,2018-09-23
100070783811,409537,283579,52.4501026,-1.8610931,2016-02-10
100070783700,409541,283551,52.4498508,-1.8610351,2016-02-10
100070783708,409546,283551,52.4498507,-1.8609615,2016-02-10
100070783707,409547,283579,52.4501024,-1.860946,2018-09-23
100070783706,409550,283551,52.4498507,-1.8609026,2016-02-10
100070783705,409551,283579,52.4501024,-1.8608871,2016-02-10
100070783703,409556,283579,52.4501023,-1.8608136,2016-02-10
100070783702,409562,283551,52.4498504,-1.8607261,2016-02-10
100070783799,409566,283578,52.4500931,-1.8606665,2018-09-23
100070783790,409567,283550,52.4498414,-1.8606525,2016-02-10
100070783798,409572,283551,52.4498503,-1.8605789,2016-02-10
100070783797,409572,283578,52.450093,-1.8605782,2018-09-23
100070783795,409576,283578,52.4500929,-1.8605193,2016-02-10
100070783794,409583,283550,52.4498411,-1.8604171,2016-02-10
100070783791,409585,283577,52.4500838,-1.8603869,2016-02-10
100070783789,409591,283578,52.4500927,-1.8602986,2018-09-23
100070783780,409593,283550,52.4498409,-1.86027,2016-02-10
100070783787,409594,283577,52.4500836,-1.8602545,2016-02-10
100070783792,409588,283550,52.449841,-1.8603435,2016-02-10
100070783709,409542,283580,52.4501115,-1.8610195,2016-02-10
100070783701,409561,283579,52.4501022,-1.86074,2016-02-10
100070783793,409580,283578,52.4500929,-1.8604605,2016-02-10
100070783785,409599,283577,52.4500836,-1.8601809,2018-09-23
100070783814,409531,283552,52.44986,-1.8611822,2016-02-10
100070783812,409537,283551,52.4498509,-1.8610939,2016-02-10
100070783704,409557,283551,52.4498505,-1.8607996,2016-02-10
100070783796,409579,283551,52.4498502,-1.8604759,2016-02-10
100070783788,409600,283551,52.4498498,-1.8601669,2016-02-10
100071689182,409278,283626,52.4505295,-1.8649028,2016-02-10
100070828385,409447,283624,52.4505087,-1.8624162,2016-02-10
100070828383,409449,283626,52.4505266,-1.8623867,2018-11-12
100070828381,409455,283627,52.4505355,-1.8622984,2016-02-10
100070828379,409459,283628,52.4505444,-1.8622395,2018-11-12
100070828377,409466,283629,52.4505533,-1.8621365,2018-09-23
100070828375,409468,283631,52.4505712,-1.862107,2018-09-23
100070828373,409474,283633,52.4505891,-1.8620186,2018-11-12
100070828371,409478,283634,52.450598,-1.8619597,2018-11-12
100070828369,409484,283636,52.4506159,-1.8618714,2016-02-10
100070828367,409489,283637,52.4506248,-1.8617978,2018-11-12
100070828365,409494,283637,52.4506247,-1.8617242,2018-09-23
100070828363,409501,283637,52.4506246,-1.8616212,2016-02-10
100070828361,409503,283639,52.4506426,-1.8615918,2016-02-10
100070828387,409440,283623,52.4504998,-1.8625192,2018-11-12
100070828290,409623,283659,52.4508203,-1.8598255,2018-11-12
100070828205,409625,283634,52.4505955,-1.8597968,2016-02-10
100070828203,409629,283634,52.4505955,-1.8597379,2016-02-10
100071689514,409629,283659,52.4508202,-1.8597372,2018-09-23
100070828297,409634,283660,52.4508291,-1.8596636,2018-11-12
100070828299,409636,283634,52.4505953,-1.8596349,2016-02-10
100070828295,409640,283660,52.450829,-1.8595753,2018-11-12
100070828294,409649,283634,52.4505951,-1.8594436,2016-02-10
100070828291,409653,283659,52.4508198,-1.859384,2016-02-10
100070828289,409657,283659,52.4508197,-1.8593252,2016-02-10
100070828287,409661,283659,52.4508197,-1.8592663,2016-02-10
100070828286,409663,283634,52.4505949,-1.8592376,2016-02-10
100070828283,409670,283660,52.4508285,-1.8591339,2016-02-10
100070828281,409674,283659,52.4508194,-1.859075,2016-02-10
100070828279,409678,283659,52.4508194,-1.8590162,2016-02-10
100070828278,409679,283631,52.4505676,-1.8590023,2016-02-10
100070828273,409689,283634,52.4505944,-1.858855,2018-09-23
100070828275,409695,283657,52.4508011,-1.8587661,2018-09-23
100070828292,409652,283634,52.4505951,-1.8593995,2018-09-23
100070828284,409666,283634,52.4505948,-1.8591935,2016-02-10
100070828276,409683,283634,52.4505945,-1.8589433,2016-02-10
100070828274,409687,283634,52.4505945,-1.8588845,2016-02-10
100070828201,409632,283633,52.4505864,-1.8596938,2016-02-10
100070828293,409646,283660,52.4508289,-1.859487,2018-11-12
100070828285,409665,283659,52.4508196,-1.8592075,2016-02-10
100070828277,409682,283659,52.4508193,-1.8589573,2016-02-10
100070828282,409672,283634,52.4505947,-1.8591052,2016-02-10
100070828280,409656,283632,52.450577,-1.8593407,2016-02-10
100070828298,409639,283634,52.4505953,-1.8595908,2016-02-10
100070828202,409617,283659,52.4508204,-1.8599138,2018-09-23
100070828206,409610,283660,52.4508295,-1.8600167,2018-11-12
100070828296,409643,283634,52.4505952,-1.8595319,2016-02-10
100070828288,409659,283634,52.4505949,-1.8592965,2016-02-10
100070828270,409675,283634,52.4505947,-1.859061,2016-02-10
100070828272,409693,283633,52.4505854,-1.8587962,2018-09-23
100070632341,409687,283655,52.4507832,-1.8588839,2016-02-10
100070828359,409508,283638,52.4506335,-1.8615182,2016-02-10
100070828357,409512,283638,52.4506334,-1.8614594,2016-02-10
100070828355,409517,283638,52.4506333,-1.8613858,2018-11-12
100070828353,409523,283637,52.4506243,-1.8612975,2016-02-10
100070828351,409527,283637,52.4506242,-1.8612387,2020-07-20
100070828349,409532,283637,52.4506241,-1.8611651,2018-11-12
100070828347,409537,283637,52.450624,-1.8610915,2016-02-10
100070828345,409544,283638,52.4506329,-1.8609885,2016-02-10
100070828343,409548,283637,52.4506238,-1.8609297,2016-02-10
100070828341,409552,283637,52.4506238,-1.8608708,2018-09-23
100070828339,409556,283637,52.4506237,-1.860812,2018-09-23
100070828337,409560,283636,52.4506146,-1.8607531,2016-02-10
100070828335,409563,283636,52.4506146,-1.860709,2016-02-10
100070828333,409567,283636,52.4506145,-1.8606501,2016-02-10
100070828331,409572,283636,52.4506144,-1.8605766,2018-09-23
100070828329,409577,283636,52.4506143,-1.860503,2016-02-10
100070828327,409581,283636,52.4506143,-1.8604441,2018-09-23
100070828325,409584,283636,52.4506142,-1.8604,2016-02-10
100070828323,409588,283636,52.4506141,-1.8603411,2020-07-20
100070828321,409592,283635,52.4506051,-1.8602823,2016-02-10
100070828319,409595,283635,52.450605,-1.8602382,2016-02-10
100070828317,409599,283635,52.450605,-1.8601793,2016-02-10
100070828315,409603,283635,52.4506049,-1.8601204,2016-02-10
100070828313,409607,283635,52.4506048,-1.8600616,2016-02-10
100070828311,409612,283635,52.4506047,-1.859988,2016-02-10
100070828209,409616,283635,52.4506047,-1.8599292,2016-02-10
100070828207,409621,283635,52.4506046,-1.8598556,2018-09-23
100071689184,409291,283690,52.4511046,-1.8647098,2016-02-10
100915593522,409293.02,283674.22,52.4509627,-1.8646805,2018-09-23
100071716525,409302,283673,52.4509516,-1.8645484,2016-02-10
100234619265,409305.13,283666.92,52.4508969,-1.8645025,2016-05-06
100234616353,409308,283697,52.4511673,-1.8644595,2021-09-08
100249127029,409324.05,283698.5,52.4511805,-1.8642232,2021-09-08
100071698209,409362.1,283681.7,52.4510288,-1.8636638,2016-02-10
100070828376,409443,283654,52.4507784,-1.8624742,2018-11-12
100070828374,409449,283655,52.4507873,-1.8623859,2016-02-10
100070828372,409452,283657,52.4508053,-1.8623417,2016-02-10
100070828360,409457,283657,52.4508052,-1.8622681,2016-02-10
100070828368,409462,283659,52.4508231,-1.8621945,2018-11-12
100070828366,409467,283659,52.450823,-1.8621209,2018-11-12
100070583626,409350,283652,52.450762,-1.8638427,2016-02-10
100070583614,409290,283696,52.4511586,-1.8647243,2016-02-10
100942819885,409693.03,283803.03,52.4521139,-1.8587909,2018-08-10
100919198113,409693.03,283803.03,52.4521139,-1.8587909,2016-07-23
100904675389,409693.03,283803.03,52.4521139,-1.8587909,2018-08-11
100942819887,409693.03,283803.03,52.4521139,-1.8587909,2018-08-10
100942819886,409693.03,283803.03,52.4521139,-1.8587909,2018-08-10
100904675388,409692.79,283795.53,52.4520465,-1.8587947,2016-02-10
100902855597,409697.66,283785.68,52.4519579,-1.8587233,2016-02-10
100933779846,409661.28,283720.4,52.4513716,-1.8592605,2018-09-23
100933779844,409661.28,283720.4,52.4513716,-1.8592605,2018-09-23
100933779843,409661.28,283720.4,52.4513716,-1.8592605,2018-09-23
100933779845,409661.28,283720.4,52.4513716,-1.8592605,2021-08-02
100915555561,409661.28,283720.4,52.4513716,-1.8592605,2018-09-23
100902866101,409661.28,283720.4,52.4513716,-1.8592605,2021-07-02
100902866190,409661.28,283720.4,52.4513716,-1.8592605,2016-06-17
100902866199,409661.28,283720.4,52.4513716,-1.8592605,2018-09-23
100902866102,409661.28,283720.4,52.4513716,-1.8592605,2016-06-17
100070508772,409595,283818,52.4522502,-1.860233,2016-02-10
100070508770,409594,283834,52.4523941,-1.8602473,2016-02-10
100070632349,409699,283818,52.4522484,-1.8587027,2016-02-10
100070508778,409594,283831,52.4523671,-1.8602473,2016-02-10
100070508760,409596,283815,52.4522232,-1.8602184,2016-02-10
100070508762,409597,283799,52.4520794,-1.8602041,2016-02-10
100070632352,409699,283837,52.4524192,-1.8587021,2018-09-23
100070632340,409699,283824,52.4523024,-1.8587025,2016-02-10
200002248665,409629,283733,52.4514855,-1.8597351,2016-02-10
100070740160,409611,283744,52.4515847,-1.8599997,2018-11-12
100070740149,409616,283772,52.4518363,-1.8599253,2016-02-10
100070740148,409620,283772,52.4518362,-1.8598664,2018-09-23
100071698200,409620,283772,52.4518362,-1.8598664,2018-09-23
100933779796,409629,283733,52.4514855,-1.8597351,2016-06-11
100915595751,409629,283733,52.4514855,-1.8597351,2016-02-10
100070508764,409597,283803,52.4521153,-1.860204,2016-02-10
100070508774,409595,283822,52.4522862,-1.8602329,2016-02-10
100070508766,409596,283806,52.4521423,-1.8602186,2016-02-10
100070508758,409598,283791,52.4520074,-1.8601896,2016-02-10
100070632351,409699,283832,52.4523743,-1.8587023,2016-02-10
100070508776,409594,283826,52.4523221,-1.8602475,2018-11-12
100070508768,409596,283811,52.4521873,-1.8602185,2016-02-10
100070508750,409597,283795,52.4520434,-1.8602042,2018-09-23
100071689385,409284,283710,52.4512845,-1.8648122,2016-02-10
100949136378,409297,283759,52.4517248,-1.8646196,2020-02-14
100071689458,409298,283752,52.4516619,-1.8646051,2018-11-12
100071689459,409298,283752,52.4516619,-1.8646051,2018-11-12
100071716552,409299.79,283766.26,52.4517901,-1.8645784,2020-01-12
100071689236,409301,283747,52.4516169,-1.8645611,2016-02-10
100071689472,409307,283737,52.4515269,-1.8644731,2020-09-01
100070583628,409304,283743,52.4515809,-1.8645171,2016-02-10
100071716543,409315,283714,52.45132,-1.864356,2018-11-12
100070583629,409298,283752,52.4516619,-1.8646051,2016-02-10
100070583620,409297,283759,52.4517248,-1.8646196,2020-02-14
100902859914,409843.14,283826.69,52.452324,-1.8565814,2016-02-10
100902859916,409843.14,283826.69,52.452324,-1.8565814,2017-06-18
100902859915,409843.14,283826.69,52.452324,-1.8565814,2016-02-10
100071689061,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689759,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689762,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689754,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689756,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689059,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689750,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689058,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689763,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689755,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689757,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689050,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689761,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689753,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100071689758,409843.63,283855,52.4525785,-1.8565734,2016-02-10
100915559174,409879.34,283862.72,52.4526473,-1.8560477,2016-02-10
100071692999,409904.79,283746.5,52.451602,-1.8556766,2018-11-12
100235500896,409920,283852,52.4525502,-1.8554497,2021-09-08
100071689977,409900,283900,52.4529821,-1.8557426,2016-11-27
100071689981,409900,283900,52.4529821,-1.8557426,2016-11-27
100071689978,409900,283900,52.4529821,-1.8557426,2016-11-27
100071689970,409900,283900,52.4529821,-1.8557426,2016-11-27
100071689988,409900,283900,52.4529821,-1.8557426,2016-11-27
100071530260,409843.63,283855,52.4525785,-1.8565734,2016-02-10
200002248650,409928,283818,52.4522444,-1.855333,2018-11-12
100942819981,409280,283795,52.4520488,-1.8648688,2018-11-12
100942819777,409285,283783,52.4519408,-1.8647955,2018-08-10
100942819778,409285,283783,52.4519408,-1.8647955,2018-08-10
100070583632,409285,283783,52.4519408,-1.8647955,2018-08-11
100070583634,409280,283795,52.4520488,-1.8648688,2018-11-12
100070583633,409283,283790,52.4520038,-1.8648248,2016-02-10
100070745585,409441,283829,52.4523517,-1.8624988,2016-02-10
100070745583,409445,283831,52.4523696,-1.8624399,2018-11-12
100070745581,409450,283831,52.4523696,-1.8623663,2016-02-10
100243778102,409450,283866.8,52.4526914,-1.8623653,2016-02-10
100070745579,409453,283834,52.4523965,-1.8623221,2018-11-12
100070745577,409459,283835,52.4524054,-1.8622337,2016-02-10
100070745572,409461,283860,52.4526301,-1.8622036,2016-02-10
100070745575,409463,283836,52.4524143,-1.8621749,2018-11-12
100070745574,409467,283837,52.4524232,-1.862116,2016-02-10
100070745560,409472,283867,52.4526928,-1.8620416,2016-02-10
100070745573,409474,283839,52.4524411,-1.8620129,2016-02-10
100070745568,409476,283865,52.4526748,-1.8619828,2016-02-10
100070745571,409479,283839,52.452441,-1.8619393,2016-02-10
100070745566,409481,283867,52.4526927,-1.8619091,2016-02-10
100070745564,409485,283867,52.4526926,-1.8618503,2016-02-10
100070745569,409486,283840,52.4524499,-1.8618363,2016-02-10
100070745562,409491,283868,52.4527015,-1.8617619,2016-02-10
100070745567,409492,283841,52.4524587,-1.861748,2016-02-10
100070745550,409495,283869,52.4527104,-1.8617031,2016-02-10
100070745565,409497,283841,52.4524587,-1.8616744,2018-09-23
100070745563,409501,283841,52.4524586,-1.8616156,2016-02-10
100070745558,409501,283866,52.4526833,-1.8616149,2019-11-24
100070745561,409505,283842,52.4524675,-1.8615567,2016-02-10
100070745556,409505,283868,52.4527012,-1.8615559,2018-09-23
100070745594,409400,283843,52.4524783,-1.8631017,2016-02-10
100070745586,409418,283851,52.4525499,-1.8628366,2016-02-10
100070745578,409437,283860,52.4526305,-1.8625568,2018-11-12
100070745592,409404,283845,52.4524962,-1.8630428,2016-02-10
100070745584,409423,283853,52.4525678,-1.862763,2016-02-10
100070745576,409441,283861,52.4526394,-1.8624979,2016-02-10
100070745580,409410,283845,52.4524961,-1.8629545,2018-11-12
100070745582,409428,283855,52.4525857,-1.8626893,2018-09-23
100070745588,409413,283847,52.452514,-1.8629103,2018-11-12
100070745570,409431,283858,52.4526126,-1.8626451,2018-11-12
100071689451,409285,283914,52.4531185,-1.864792,2018-11-12
100070793725,409289,283885,52.4528577,-1.8647339,2018-11-12
100070793723,409294,283888,52.4528846,-1.8646602,2021-08-21
100070793726,409295,283854,52.4525789,-1.8646465,2018-11-12
100070793721,409300,283890,52.4529025,-1.8645719,2016-02-10
100070793724,409302,283858,52.4526148,-1.8645433,2018-11-12
100071729213,409303.23,283926.7,52.4532324,-1.8645234,2018-11-12
100071729211,409303.23,283926.7,52.4532324,-1.8645234,2018-11-12
100070793710,409312,283863,52.4526595,-1.8643961,2016-02-10
100915595686,409312,283863,52.4526595,-1.8643961,2016-02-10
100915595687,409312,283863,52.4526595,-1.8643961,2016-02-10
100915595688,409312,283863,52.4526595,-1.8643961,2016-02-10
100915595689,409312,283863,52.4526595,-1.8643961,2016-02-10
100070793717,409316,283898,52.4529741,-1.8643362,2018-11-12
100070793718,409316,283865,52.4526775,-1.8643371,2018-11-12
100070793713,409320,283900,52.452992,-1.8642773,2016-02-10
100070793715,409322,283867,52.4526953,-1.8642488,2018-11-12
100070793712,409331,283873,52.4527491,-1.8641162,2018-11-12
100070793609,409332,283906,52.4530458,-1.8641006,2016-02-10
100070793600,409334,283874,52.4527581,-1.864072,2021-08-24
100070793727,409284,283883,52.4528398,-1.8648075,2018-11-12
100070793719,409305,283892,52.4529204,-1.8644983,2018-11-12
100070793711,409328,283903,52.4530189,-1.8641595,2016-02-10
100070793716,409310,283895,52.4529473,-1.8644246,2016-02-10
100070793722,409306,283861,52.4526417,-1.8644844,2018-11-12
100070793714,409325,283869,52.4527133,-1.8642046,2018-11-12
100071689460,409331,283732,52.4514815,-1.8641201,2016-02-10
100071689440,409331,283732,52.4514815,-1.8641201,2017-12-03
100070740230,409348,283733,52.4514902,-1.8638699,2020-07-20
100070740238,409353,283734,52.4514992,-1.8637963,2018-11-12
100071689513,409359,283737,52.451526,-1.8637079,2018-11-12
100070740231,409374,283743,52.4515797,-1.863487,2018-11-12
100070740229,409381,283747,52.4516156,-1.8633839,2016-02-10
100235590398,409393,283749,52.4516333,-1.8632073,2016-02-10
100235503757,409393,283749,52.4516333,-1.8632073,2016-02-10
100235503758,409393,283749,52.4516333,-1.8632073,2016-02-10
100070740223,409396,283749,52.4516333,-1.8631631,2016-02-10
100070740221,409402,283750,52.4516422,-1.8630748,2020-07-20
100070740219,409405,283753,52.4516691,-1.8630306,2016-02-10
100070740235,409364,283739,52.4515439,-1.8636343,2018-11-12
100070740227,409386,283747,52.4516155,-1.8633103,2018-11-12
100070740233,409369,283741,52.4515618,-1.8635607,2018-11-12
100942819880,409646.38,283851.62,52.4525516,-1.859476,2018-08-10
100070745527,409596,283855,52.4525828,-1.8602172,2016-02-10
100070745525,409602,283856,52.4525917,-1.8601289,2016-02-10
100070745523,409606,283857,52.4526006,-1.86007,2016-02-10
100936494707,409645.66,283858.41,52.4526126,-1.8594864,2016-10-15
100936494706,409645.66,283858.41,52.4526126,-1.8594864,2016-10-15
100936494708,409645.66,283858.41,52.4526126,-1.8594864,2016-10-15
100936494705,409645.66,283858.41,52.4526126,-1.8594864,2016-10-15
100904672598,409645.66,283858.41,52.4526126,-1.8594864,2016-10-17
100936494704,409645.66,283858.41,52.4526126,-1.8594864,2016-10-15
100917358366,409645.66,283858.41,52.4526126,-1.8594864,2016-02-10
100915555550,409634.47,283861.05,52.4526365,-1.859651,2016-02-10
100070745406,409682,283867,52.4526892,-1.8589514,2016-02-10
100070745407,409676,283867,52.4526893,-1.8590397,2016-02-10
100070745531,409587,283855,52.452583,-1.8603497,2016-02-10
100070745529,409592,283855,52.4525829,-1.8602761,2016-02-10
100070745521,409610,283857,52.4526006,-1.8600112,2016-02-10
100070745405,409694,283867,52.452689,-1.8587748,2016-02-10
100070632353,409700,283847,52.4525091,-1.8586871,2016-02-10
100070632355,409699,283864,52.452662,-1.8587014,2016-02-10
100070632354,409702,283851,52.452545,-1.8586576,2016-02-10
100070745551,409527,283846,52.4525031,-1.8612328,2016-02-10
100070745549,409532,283847,52.452512,-1.8611592,2016-02-10
100070745546,409536,283875,52.4527636,-1.8610996,2020-07-20
100070745547,409536,283848,52.4525209,-1.8611003,2016-02-10
100904678794,409537.56,283907.11,52.4530523,-1.8610757,2018-09-23
100070745543,409546,283849,52.4525297,-1.8609532,2018-09-23
100070745541,409550,283849,52.4525297,-1.8608943,2016-02-10
100070745539,409554,283850,52.4525386,-1.8608354,2016-02-10
100070745535,409562,283851,52.4525474,-1.8607177,2018-09-23
100070745533,409567,283851,52.4525474,-1.8606441,2018-11-12
100933781352,409567,283851,52.4525474,-1.8606441,2018-11-12
100933781353,409567,283851,52.4525474,-1.8606441,2018-11-12
100234615047,409575,283866,52.4526821,-1.8605259,2016-02-10
100070745544,409541,283875,52.4527636,-1.861026,2016-02-10
100070745553,409522,283846,52.4525032,-1.8613064,2016-02-10
100070745545,409541,283848,52.4525208,-1.8610268,2016-02-10
100070745537,409558,283851,52.4525475,-1.8607765,2016-02-10
100070745540,409522,283873,52.4527459,-1.8613056,2016-02-10
